"ID","signal","bpm","avg_bpm","avg_edge","date","time"
"67e76b7a1c6a7bf31187c410",632,3.2,67.1,44.7,"2025-03-28","21:39:38"
"67e76b7a1c6a7bf31187c40f",481,85.7,83.6,55.7,"2025-03-28","21:39:38"
"67e76b7a1c6a7bf31187c40e",435,85.7,83.6,55.7,"2025-03-28","21:39:38"
"67e76b7a1c6a7bf31187c40d",428,85.7,83.6,55.7,"2025-03-28","21:39:38"
"67e76b791c6a7bf31187c40c",437,85.7,83.6,55.7,"2025-03-28","21:39:37"
"67e76b791c6a7bf31187c40b",475,85.7,83.6,55.7,"2025-03-28","21:39:37"
"67e76b791c6a7bf31187c40a",444,85.7,83.6,55.7,"2025-03-28","21:39:37"
"67e76b791c6a7bf31187c409",536,85.7,83.6,55.7,"2025-03-28","21:39:37"
"67e76b791c6a7bf31187c408",596,85.7,83.6,55.7,"2025-03-28","21:39:37"
"67e76b791c6a7bf31187c407",443,85.7,83.6,55.7,"2025-03-28","21:39:37"
"67e76b791c6a7bf31187c406",440,85.7,83.6,55.7,"2025-03-28","21:39:37"
"67e76b781c6a7bf31187c405",431,85.7,83.6,55.7,"2025-03-28","21:39:36"
"67e76b781c6a7bf31187c404",440,85.7,83.6,55.7,"2025-03-28","21:39:36"
"67e76b781c6a7bf31187c403",477,85.7,83.6,55.7,"2025-03-28","21:39:36"
"67e76b781c6a7bf31187c402",444,85.7,83.6,55.7,"2025-03-28","21:39:36"
"67e76b781c6a7bf31187c401",551,85.7,83.6,55.7,"2025-03-28","21:39:36"
"67e76b781c6a7bf31187c400",574,85.7,83.6,55.7,"2025-03-28","21:39:36"
"67e76b781c6a7bf31187c3ff",438,85.7,83.6,55.7,"2025-03-28","21:39:36"
"67e76b771c6a7bf31187c3fe",436,85.7,83.6,55.7,"2025-03-28","21:39:35"
"67e76b771c6a7bf31187c3fd",435,85.7,83.6,55.7,"2025-03-28","21:39:35"
"67e76b771c6a7bf31187c3fc",445,85.7,83.6,55.7,"2025-03-28","21:39:35"
"67e76b771c6a7bf31187c3fb",474,85.7,83.6,55.7,"2025-03-28","21:39:35"
"67e76b771c6a7bf31187c3fa",447,85.7,83.6,55.7,"2025-03-28","21:39:35"
"67e76b771c6a7bf31187c3f9",540,85.7,83.6,55.7,"2025-03-28","21:39:35"
"67e76b771c6a7bf31187c3f8",588,85.7,83.6,55.7,"2025-03-28","21:39:35"
"67e76b771c6a7bf31187c3f7",444,85.7,83.6,55.7,"2025-03-28","21:39:35"
"67e76b761c6a7bf31187c3f6",444,85.7,83.6,55.7,"2025-03-28","21:39:34"
"67e76b761c6a7bf31187c3f5",429,85.7,83.6,55.7,"2025-03-28","21:39:34"
"67e76b761c6a7bf31187c3f4",449,85.7,83.6,55.7,"2025-03-28","21:39:34"
"67e76b761c6a7bf31187c3f3",476,85.7,83.6,55.7,"2025-03-28","21:39:34"
"67e76b761c6a7bf31187c3f2",444,85.7,83.6,55.7,"2025-03-28","21:39:34"
"67e76b761c6a7bf31187c3f1",556,85.7,83.6,55.7,"2025-03-28","21:39:34"
"67e76b761c6a7bf31187c3f0",567,85.7,83.6,55.7,"2025-03-28","21:39:34"
"67e76b751c6a7bf31187c3ef",444,85.7,83.6,55.7,"2025-03-28","21:39:33"
"67e76b751c6a7bf31187c3ee",442,85.7,83.6,55.7,"2025-03-28","21:39:33"
"67e76b751c6a7bf31187c3ed",444,85.7,83.6,55.7,"2025-03-28","21:39:33"
"67e76b751c6a7bf31187c3ec",481,85.7,83.6,55.7,"2025-03-28","21:39:33"
"67e76b751c6a7bf31187c3eb",447,85.7,83.6,55.7,"2025-03-28","21:39:33"
"67e76b751c6a7bf31187c3ea",515,85.7,83.6,55.7,"2025-03-28","21:39:33"
"67e76b751c6a7bf31187c3e9",589,85.7,83.6,55.7,"2025-03-28","21:39:33"
"67e76b751c6a7bf31187c3e8",451,85.7,83.6,55.7,"2025-03-28","21:39:33"
"67e76b741c6a7bf31187c3e7",448,85.7,83.6,55.7,"2025-03-28","21:39:32"
"67e76b741c6a7bf31187c3e6",455,85.7,83.6,55.7,"2025-03-28","21:39:32"
"67e76b741c6a7bf31187c3e5",483,85.7,83.6,55.7,"2025-03-28","21:39:32"
"67e76b741c6a7bf31187c3e4",464,85.7,83.6,55.7,"2025-03-28","21:39:32"
"67e76b741c6a7bf31187c3e3",485,85.7,83.6,55.7,"2025-03-28","21:39:32"
"67e76b741c6a7bf31187c3e2",589,85.7,83.6,55.7,"2025-03-28","21:39:32"
"67e76b741c6a7bf31187c3e1",482,85.7,83.6,55.7,"2025-03-28","21:39:32"
"67e76b741c6a7bf31187c3e0",458,85.7,83.6,55.7,"2025-03-28","21:39:32"
"67e76b731c6a7bf31187c3df",463,85.7,83.6,55.7,"2025-03-28","21:39:31"
"67e76b731c6a7bf31187c3de",493,85.7,83.6,55.7,"2025-03-28","21:39:31"
"67e76b731c6a7bf31187c3dd",473,85.7,83.6,55.7,"2025-03-28","21:39:31"
"67e76b731c6a7bf31187c3dc",506,85.7,83.6,55.7,"2025-03-28","21:39:31"
"67e76b731c6a7bf31187c3db",554,85.7,83.6,55.7,"2025-03-28","21:39:31"
"67e76b731c6a7bf31187c3da",467,85.7,83.6,55.7,"2025-03-28","21:39:31"
"67e76b731c6a7bf31187c3d9",463,85.7,83.6,55.7,"2025-03-28","21:39:31"
"67e76b731c6a7bf31187c3d8",468,85.7,83.6,55.7,"2025-03-28","21:39:31"
"67e76b721c6a7bf31187c3d7",481,85.7,83.6,55.7,"2025-03-28","21:39:30"
"67e76b721c6a7bf31187c3d6",467,85.7,83.6,55.7,"2025-03-28","21:39:30"
"67e76b721c6a7bf31187c3d5",488,85.7,83.6,55.7,"2025-03-28","21:39:30"
"67e76b721c6a7bf31187c3d4",519,85.7,83.6,55.7,"2025-03-28","21:39:30"
"67e76b721c6a7bf31187c3d3",463,85.7,83.6,55.7,"2025-03-28","21:39:30"
"67e76b721c6a7bf31187c3d2",464,85.7,83.6,55.7,"2025-03-28","21:39:30"
"67e76b721c6a7bf31187c3d1",467,85.7,83.6,55.7,"2025-03-28","21:39:30"
"67e76b711c6a7bf31187c3d0",479,85.7,83.6,55.7,"2025-03-28","21:39:29"
"67e76b711c6a7bf31187c3cf",463,85.7,83.6,55.7,"2025-03-28","21:39:29"
"67e76b711c6a7bf31187c3ce",496,85.7,83.6,55.7,"2025-03-28","21:39:29"
"67e76b711c6a7bf31187c3cd",498,85.7,83.6,55.7,"2025-03-28","21:39:29"
"67e76b711c6a7bf31187c3cc",464,85.7,83.6,55.7,"2025-03-28","21:39:29"
"67e76b711c6a7bf31187c3cb",459,85.7,83.6,55.7,"2025-03-28","21:39:29"
"67e76b711c6a7bf31187c3ca",464,85.7,83.6,55.7,"2025-03-28","21:39:29"
"67e76b711c6a7bf31187c3c9",473,85.7,83.6,55.7,"2025-03-28","21:39:29"
"67e76b701c6a7bf31187c3c8",460,85.7,83.6,55.7,"2025-03-28","21:39:28"
"67e76b701c6a7bf31187c3c7",472,85.7,83.6,55.7,"2025-03-28","21:39:28"
"67e76b701c6a7bf31187c3c6",514,85.7,83.6,55.7,"2025-03-28","21:39:28"
"67e76b701c6a7bf31187c3c5",465,85.7,83.6,55.7,"2025-03-28","21:39:28"
"67e76b701c6a7bf31187c3c4",456,85.7,83.6,55.7,"2025-03-28","21:39:28"
"67e76b701c6a7bf31187c3c3",462,85.7,83.6,55.7,"2025-03-28","21:39:28"
"67e76b701c6a7bf31187c3c2",462,85.7,83.6,55.7,"2025-03-28","21:39:28"
"67e76b6f1c6a7bf31187c3c1",470,85.7,83.6,55.7,"2025-03-28","21:39:27"
"67e76b6f1c6a7bf31187c3c0",454,85.7,83.6,55.7,"2025-03-28","21:39:27"
"67e76b6f1c6a7bf31187c3bf",506,85.7,83.6,55.7,"2025-03-28","21:39:27"
"67e76b6f1c6a7bf31187c3be",503,85.7,83.6,55.7,"2025-03-28","21:39:27"
"67e76b6f1c6a7bf31187c3bd",453,85.7,83.6,55.7,"2025-03-28","21:39:27"
"67e76b6f1c6a7bf31187c3bc",452,85.7,83.6,55.7,"2025-03-28","21:39:27"
"67e76b6f1c6a7bf31187c3bb",456,85.7,83.6,55.7,"2025-03-28","21:39:27"
"67e76b6f1c6a7bf31187c3ba",463,85.7,83.6,55.7,"2025-03-28","21:39:27"
"67e76b6e1c6a7bf31187c3b9",469,85.7,83.6,55.7,"2025-03-28","21:39:26"
"67e76b6e1c6a7bf31187c3b8",454,85.7,83.6,55.7,"2025-03-28","21:39:26"
"67e76b6e1c6a7bf31187c3b7",525,85.7,83.6,55.7,"2025-03-28","21:39:26"
"67e76b6e1c6a7bf31187c3b6",495,85.7,83.6,55.7,"2025-03-28","21:39:26"
"67e76b6e1c6a7bf31187c3b5",451,85.7,83.6,55.7,"2025-03-28","21:39:26"
"67e76b6e1c6a7bf31187c3b4",445,85.7,83.6,55.7,"2025-03-28","21:39:26"
"67e76b6d1c6a7bf31187c3b3",449,85.7,83.6,55.7,"2025-03-28","21:39:25"
"67e76b6d1c6a7bf31187c3b2",474,85.7,83.6,55.7,"2025-03-28","21:39:25"
"67e76b6d1c6a7bf31187c3b1",460,85.7,83.6,55.7,"2025-03-28","21:39:25"
"67e76b6d1c6a7bf31187c3b0",494,85.7,83.6,55.7,"2025-03-28","21:39:25"
"67e76b6d1c6a7bf31187c3af",567,85.7,83.6,55.7,"2025-03-28","21:39:25"
"67e76b6d1c6a7bf31187c3ae",465,85.7,83.6,55.7,"2025-03-28","21:39:25"
"67e76b6d1c6a7bf31187c3ad",448,85.7,83.6,55.7,"2025-03-28","21:39:25"
"67e76b6c1c6a7bf31187c3ac",450,85.7,83.6,55.7,"2025-03-28","21:39:24"
"67e76b6c1c6a7bf31187c3ab",477,85.7,83.6,55.7,"2025-03-28","21:39:24"
"67e76b6c1c6a7bf31187c3aa",469,85.7,83.6,55.7,"2025-03-28","21:39:24"
"67e76b6c1c6a7bf31187c3a9",481,85.7,83.6,55.7,"2025-03-28","21:39:24"
"67e76b6c1c6a7bf31187c3a8",556,85.7,83.6,55.7,"2025-03-28","21:39:24"
"67e76b6c1c6a7bf31187c3a7",496,85.7,83.6,55.7,"2025-03-28","21:39:24"
"67e76b6c1c6a7bf31187c3a6",456,85.7,83.6,55.7,"2025-03-28","21:39:24"
"67e76b6b1c6a7bf31187c3a5",460,85.7,83.6,55.7,"2025-03-28","21:39:23"
"67e76b6b1c6a7bf31187c3a4",476,85.7,83.6,55.7,"2025-03-28","21:39:23"
"67e76b6b1c6a7bf31187c3a3",468,85.7,83.6,55.7,"2025-03-28","21:39:23"
"67e76b6b1c6a7bf31187c3a2",486,85.7,83.6,55.7,"2025-03-28","21:39:23"
"67e76b6b1c6a7bf31187c3a1",543,85.7,83.6,55.7,"2025-03-28","21:39:23"
"67e76b6b1c6a7bf31187c3a0",477,85.7,83.6,55.7,"2025-03-28","21:39:23"
"67e76b6b1c6a7bf31187c39f",462,85.7,83.6,55.7,"2025-03-28","21:39:23"
"67e76b6b1c6a7bf31187c39e",461,85.7,83.6,55.7,"2025-03-28","21:39:23"
"67e76b6a1c6a7bf31187c39d",469,85.7,83.6,55.7,"2025-03-28","21:39:22"
"67e76b6a1c6a7bf31187c39c",463,85.7,83.6,55.7,"2025-03-28","21:39:22"
"67e76b6a1c6a7bf31187c39b",497,85.7,83.6,55.7,"2025-03-28","21:39:22"
"67e76b6a1c6a7bf31187c39a",505,85.7,83.6,55.7,"2025-03-28","21:39:22"
"67e76b6a1c6a7bf31187c399",457,85.7,83.6,55.7,"2025-03-28","21:39:22"
"67e76b6a1c6a7bf31187c398",452,85.7,83.6,55.7,"2025-03-28","21:39:22"
"67e76b6a1c6a7bf31187c397",470,85.7,83.6,55.7,"2025-03-28","21:39:22"
"67e76b691c6a7bf31187c396",460,85.7,83.6,55.7,"2025-03-28","21:39:21"
"67e76b691c6a7bf31187c395",472,85.7,83.6,55.7,"2025-03-28","21:39:21"
"67e76b691c6a7bf31187c394",505,85.7,83.6,55.7,"2025-03-28","21:39:21"
"67e76b691c6a7bf31187c393",460,85.7,83.6,55.7,"2025-03-28","21:39:21"
"67e76b691c6a7bf31187c392",453,85.7,83.6,55.7,"2025-03-28","21:39:21"
"67e76b691c6a7bf31187c391",447,85.7,83.6,55.7,"2025-03-28","21:39:21"
"67e76b691c6a7bf31187c390",459,85.7,83.6,55.7,"2025-03-28","21:39:21"
"67e76b691c6a7bf31187c38f",468,85.7,83.6,55.7,"2025-03-28","21:39:21"
"67e76b681c6a7bf31187c38e",459,85.7,83.6,55.7,"2025-03-28","21:39:20"
"67e76b681c6a7bf31187c38d",513,85.7,83.6,55.7,"2025-03-28","21:39:20"
"67e76b681c6a7bf31187c38c",500,85.7,83.6,55.7,"2025-03-28","21:39:20"
"67e76b681c6a7bf31187c38b",447,85.7,83.6,55.7,"2025-03-28","21:39:20"
"67e76b681c6a7bf31187c38a",452,85.7,83.6,55.7,"2025-03-28","21:39:20"
"67e76b681c6a7bf31187c389",458,85.7,83.6,55.7,"2025-03-28","21:39:20"
"67e76b671c6a7bf31187c388",471,85.7,83.6,55.7,"2025-03-28","21:39:19"
"67e76b671c6a7bf31187c387",490,85.7,83.6,55.7,"2025-03-28","21:39:19"
"67e76b671c6a7bf31187c386",485,85.7,83.6,55.7,"2025-03-28","21:39:19"
"67e76b671c6a7bf31187c385",522,85.7,83.6,55.7,"2025-03-28","21:39:19"
"67e76b671c6a7bf31187c384",504,85.7,83.6,55.7,"2025-03-28","21:39:19"
"67e76b671c6a7bf31187c383",456,85.7,83.6,55.7,"2025-03-28","21:39:19"
"67e76b671c6a7bf31187c382",455,85.7,83.6,55.7,"2025-03-28","21:39:19"
"67e76b671c6a7bf31187c381",463,85.7,83.6,55.7,"2025-03-28","21:39:19"
"67e76b661c6a7bf31187c380",468,85.7,83.6,55.7,"2025-03-28","21:39:18"
"67e76b661c6a7bf31187c37f",469,85.7,83.6,55.7,"2025-03-28","21:39:18"
"67e76b661c6a7bf31187c37e",482,85.7,83.6,55.7,"2025-03-28","21:39:18"
"67e76b661c6a7bf31187c37d",530,85.7,83.6,55.7,"2025-03-28","21:39:18"
"67e76b651c6a7bf31187c37c",467,85.7,83.6,55.7,"2025-03-28","21:39:17"
"67e76b651c6a7bf31187c37b",455,85.7,83.6,55.7,"2025-03-28","21:39:17"
"67e76b651c6a7bf31187c37a",452,85.7,83.6,55.7,"2025-03-28","21:39:17"
"67e76b651c6a7bf31187c379",459,85.7,83.6,55.7,"2025-03-28","21:39:17"
"67e76b651c6a7bf31187c378",460,85.7,83.6,55.7,"2025-03-28","21:39:17"
"67e76b651c6a7bf31187c377",466,85.7,83.6,55.7,"2025-03-28","21:39:17"
"67e76b651c6a7bf31187c376",517,85.7,83.6,55.7,"2025-03-28","21:39:17"
"67e76b651c6a7bf31187c375",492,85.7,83.6,55.7,"2025-03-28","21:39:17"
"67e76b641c6a7bf31187c374",447,85.7,83.6,55.7,"2025-03-28","21:39:16"
"67e76b641c6a7bf31187c373",448,85.7,83.6,55.7,"2025-03-28","21:39:16"
"67e76b641c6a7bf31187c372",461,85.7,83.6,55.7,"2025-03-28","21:39:16"
"67e76b641c6a7bf31187c371",457,85.7,83.6,55.7,"2025-03-28","21:39:16"
"67e76b641c6a7bf31187c370",460,85.7,83.6,55.7,"2025-03-28","21:39:16"
"67e76b641c6a7bf31187c36f",527,85.7,83.6,55.7,"2025-03-28","21:39:16"
"67e76b631c6a7bf31187c36e",492,85.7,83.6,55.7,"2025-03-28","21:39:15"
"67e76b631c6a7bf31187c36d",446,85.7,83.6,55.7,"2025-03-28","21:39:15"
"67e76b631c6a7bf31187c36c",451,85.7,83.6,55.7,"2025-03-28","21:39:15"
"67e76b631c6a7bf31187c36b",462,85.7,83.6,55.7,"2025-03-28","21:39:15"
"67e76b631c6a7bf31187c36a",448,85.7,83.6,55.7,"2025-03-28","21:39:15"
"67e76b631c6a7bf31187c369",468,85.7,83.6,55.7,"2025-03-28","21:39:15"
"67e76b631c6a7bf31187c368",536,85.7,83.6,55.7,"2025-03-28","21:39:15"
"67e76b621c6a7bf31187c367",457,85.7,83.6,55.7,"2025-03-28","21:39:14"
"67e76b621c6a7bf31187c366",431,85.7,83.6,55.7,"2025-03-28","21:39:14"
"67e76b621c6a7bf31187c365",439,85.7,83.6,55.7,"2025-03-28","21:39:14"
"67e76b621c6a7bf31187c364",460,85.7,83.6,55.7,"2025-03-28","21:39:14"
"67e76b621c6a7bf31187c363",433,85.7,83.6,55.7,"2025-03-28","21:39:14"
"67e76b621c6a7bf31187c362",508,85.7,83.6,55.7,"2025-03-28","21:39:14"
"67e76b621c6a7bf31187c361",549,85.7,83.6,55.7,"2025-03-28","21:39:14"
"67e76b621c6a7bf31187c360",436,85.7,83.6,55.7,"2025-03-28","21:39:14"
"67e76b611c6a7bf31187c35f",429,85.7,83.6,55.7,"2025-03-28","21:39:13"
"67e76b611c6a7bf31187c35e",428,85.7,83.6,55.7,"2025-03-28","21:39:13"
"67e76b611c6a7bf31187c35d",452,85.7,83.6,55.7,"2025-03-28","21:39:13"
"67e76b611c6a7bf31187c35c",418,85.7,83.6,55.7,"2025-03-28","21:39:13"
"67e76b611c6a7bf31187c35b",441,85.7,83.6,55.7,"2025-03-28","21:39:13"
"67e76b611c6a7bf31187c35a",588,85.7,83.6,55.7,"2025-03-28","21:39:13"
"67e76b611c6a7bf31187c359",448,85.7,83.6,55.7,"2025-03-28","21:39:13"
"67e76b611c6a7bf31187c358",420,85.7,83.6,55.7,"2025-03-28","21:39:13"
"67e76b601c6a7bf31187c357",395,85.7,83.6,55.7,"2025-03-28","21:39:12"
"67e76b601c6a7bf31187c356",410,85.7,83.6,55.7,"2025-03-28","21:39:12"
"67e76b601c6a7bf31187c355",444,85.7,83.6,55.7,"2025-03-28","21:39:12"
"67e76b601c6a7bf31187c354",354,85.7,83.6,55.7,"2025-03-28","21:39:12"
"67e76b601c6a7bf31187c353",540,85.7,83.6,55.7,"2025-03-28","21:39:12"
"67e76b601c6a7bf31187c352",649,85.7,83.6,55.7,"2025-03-28","21:39:12"
"67e76b601c6a7bf31187c351",396,75,83.6,55.7,"2025-03-28","21:39:12"
"67e76b601c6a7bf31187c350",381,75,83.6,55.7,"2025-03-28","21:39:12"
"67e76b5f1c6a7bf31187c34f",374,75,83.6,55.7,"2025-03-28","21:39:11"
"67e76b5f1c6a7bf31187c34e",451,75,83.6,55.7,"2025-03-28","21:39:11"
"67e76b5f1c6a7bf31187c34d",336,75,83.6,55.7,"2025-03-28","21:39:11"
"67e76b5f1c6a7bf31187c34c",524,75,83.6,55.7,"2025-03-28","21:39:11"
"67e76b5f1c6a7bf31187c34b",827,75,83.6,55.7,"2025-03-28","21:39:11"
"67e76b5f1c6a7bf31187c34a",407,85.7,83.6,55.7,"2025-03-28","21:39:11"
"67e76b5f1c6a7bf31187c349",363,85.7,83.6,55.7,"2025-03-28","21:39:11"
"67e76b5e1c6a7bf31187c348",348,85.7,83.6,55.7,"2025-03-28","21:39:10"
"67e76b5e1c6a7bf31187c347",375,85.7,83.6,55.7,"2025-03-28","21:39:10"
"67e76b5e1c6a7bf31187c346",452,85.7,83.6,55.7,"2025-03-28","21:39:10"
"67e76b5e1c6a7bf31187c345",315,85.7,83.6,55.7,"2025-03-28","21:39:10"
"67e76b5e1c6a7bf31187c344",734,85.7,83.6,55.7,"2025-03-28","21:39:10"
"67e76b5e1c6a7bf31187c343",836,85.7,83.6,55.7,"2025-03-28","21:39:10"
"67e76b5e1c6a7bf31187c342",409,85.7,83.6,55.7,"2025-03-28","21:39:10"
"67e76b5d1c6a7bf31187c341",361,85.7,83.6,55.7,"2025-03-28","21:39:09"
"67e76b5d1c6a7bf31187c340",322,85.7,83.6,55.7,"2025-03-28","21:39:09"
"67e76b5d1c6a7bf31187c33f",468,85.7,83.6,55.7,"2025-03-28","21:39:09"
"67e76b5d1c6a7bf31187c33e",366,85.7,83.6,55.7,"2025-03-28","21:39:09"
"67e76b5d1c6a7bf31187c33d",444,85.7,83.6,55.7,"2025-03-28","21:39:09"
"67e76b5d1c6a7bf31187c33c",837,85.7,83.6,55.7,"2025-03-28","21:39:09"
"67e76b5d1c6a7bf31187c33b",511,85.7,83.6,55.7,"2025-03-28","21:39:09"
"67e76b5d1c6a7bf31187c33a",361,85.7,83.6,55.7,"2025-03-28","21:39:09"
"67e76b5c1c6a7bf31187c339",341,85.7,83.6,55.7,"2025-03-28","21:39:08"
"67e76b5c1c6a7bf31187c338",457,85.7,83.6,55.7,"2025-03-28","21:39:08"
"67e76b5c1c6a7bf31187c337",351,85.7,83.6,55.7,"2025-03-28","21:39:08"
"67e76b5c1c6a7bf31187c336",488,85.7,83.6,55.7,"2025-03-28","21:39:08"
"67e76b5c1c6a7bf31187c335",836,85.7,83.6,55.7,"2025-03-28","21:39:08"
"67e76b5c1c6a7bf31187c334",565,85.7,81.4,54.3,"2025-03-28","21:39:08"
"67e76b5c1c6a7bf31187c333",439,85.7,81.4,54.3,"2025-03-28","21:39:08"
"67e76b5c1c6a7bf31187c332",396,85.7,81.4,54.3,"2025-03-28","21:39:08"
"67e76b5b1c6a7bf31187c331",518,85.7,81.4,54.3,"2025-03-28","21:39:07"
"67e76b5b1c6a7bf31187c330",426,85.7,81.4,54.3,"2025-03-28","21:39:07"
"67e76b5b1c6a7bf31187c32f",514,85.7,81.4,54.3,"2025-03-28","21:39:07"
"67e76b5b1c6a7bf31187c32e",700,85.7,81.4,54.3,"2025-03-28","21:39:07"
"67e76b5b1c6a7bf31187c32d",425,75,81.4,54.3,"2025-03-28","21:39:07"
"67e76b5b1c6a7bf31187c32c",395,75,81.4,54.3,"2025-03-28","21:39:07"
"67e76b5b1c6a7bf31187c32b",407,75,81.4,54.3,"2025-03-28","21:39:07"
"67e76b5a1c6a7bf31187c32a",511,75,81.4,54.3,"2025-03-28","21:39:06"
"67e76b5a1c6a7bf31187c329",452,75,81.4,54.3,"2025-03-28","21:39:06"
"67e76b5a1c6a7bf31187c328",404,75,81.4,54.3,"2025-03-28","21:39:06"
"67e76b5a1c6a7bf31187c327",657,75,81.4,54.3,"2025-03-28","21:39:06"
"67e76b5a1c6a7bf31187c326",574,85.7,83.6,55.7,"2025-03-28","21:39:06"
"67e76b5a1c6a7bf31187c325",420,85.7,83.6,55.7,"2025-03-28","21:39:06"
"67e76b5a1c6a7bf31187c324",412,85.7,83.6,55.7,"2025-03-28","21:39:06"
"67e76b591c6a7bf31187c323",451,85.7,83.6,55.7,"2025-03-28","21:39:05"
"67e76b591c6a7bf31187c322",452,85.7,83.6,55.7,"2025-03-28","21:39:05"
"67e76b591c6a7bf31187c321",380,85.7,83.6,55.7,"2025-03-28","21:39:05"
"67e76b591c6a7bf31187c320",584,85.7,83.6,55.7,"2025-03-28","21:39:05"
"67e76b581c6a7bf31187c31f",608,85.7,83.6,55.7,"2025-03-28","21:39:04"
"67e76b581c6a7bf31187c31e",426,85.7,73.9,49.3,"2025-03-28","21:39:04"
"67e76b581c6a7bf31187c31d",398,85.7,73.9,49.3,"2025-03-28","21:39:04"
"67e76b581c6a7bf31187c31c",426,85.7,73.9,49.3,"2025-03-28","21:39:04"
"67e76b581c6a7bf31187c31b",476,85.7,73.9,49.3,"2025-03-28","21:39:04"
"67e76b571c6a7bf31187c31a",399,85.7,73.9,49.3,"2025-03-28","21:39:03"
"67e76b571c6a7bf31187c319",476,85.7,73.9,49.3,"2025-03-28","21:39:03"
"67e76b571c6a7bf31187c318",686,85.7,73.9,49.3,"2025-03-28","21:39:03"
"67e76b571c6a7bf31187c317",455,75,71.8,47.9,"2025-03-28","21:39:03"
"67e76b571c6a7bf31187c316",421,75,71.8,47.9,"2025-03-28","21:39:03"
"67e76b561c6a7bf31187c315",411,75,71.8,47.9,"2025-03-28","21:39:02"
"67e76b561c6a7bf31187c314",439,75,71.8,47.9,"2025-03-28","21:39:02"
"67e76b561c6a7bf31187c313",364,75,71.8,47.9,"2025-03-28","21:39:02"
"67e76b561c6a7bf31187c312",427,75,71.8,47.9,"2025-03-28","21:39:02"
"67e76b561c6a7bf31187c311",695,75,71.8,47.9,"2025-03-28","21:39:02"
"67e76b561c6a7bf31187c310",497,85.7,71.8,47.9,"2025-03-28","21:39:02"
"67e76b551c6a7bf31187c30f",422,85.7,71.8,47.9,"2025-03-28","21:39:01"
"67e76b551c6a7bf31187c30e",372,85.7,71.8,47.9,"2025-03-28","21:39:01"
"67e76b551c6a7bf31187c30d",408,85.7,71.8,47.9,"2025-03-28","21:39:01"
"67e76b551c6a7bf31187c30c",461,85.7,71.8,47.9,"2025-03-28","21:39:01"
"67e76b551c6a7bf31187c30b",380,85.7,71.8,47.9,"2025-03-28","21:39:01"
"67e76b551c6a7bf31187c30a",626,85.7,71.8,47.9,"2025-03-28","21:39:01"
"67e76b541c6a7bf31187c309",620,85.7,71.8,47.9,"2025-03-28","21:39:00"
"67e76b541c6a7bf31187c308",398,85.7,71.8,47.9,"2025-03-28","21:39:00"
"67e76b541c6a7bf31187c307",412,85.7,71.8,47.9,"2025-03-28","21:39:00"
"67e76b541c6a7bf31187c306",376,85.7,71.8,47.9,"2025-03-28","21:39:00"
"67e76b541c6a7bf31187c305",469,85.7,71.8,47.9,"2025-03-28","21:39:00"
"67e76b541c6a7bf31187c304",424,85.7,71.8,47.9,"2025-03-28","21:39:00"
"67e76b541c6a7bf31187c303",459,85.7,71.8,47.9,"2025-03-28","21:39:00"
"67e76b531c6a7bf31187c302",747,85.7,71.8,47.9,"2025-03-28","21:38:59"
"67e76b531c6a7bf31187c301",548,37.5,71.8,47.9,"2025-03-28","21:38:59"
"67e76b531c6a7bf31187c300",428,37.5,71.8,47.9,"2025-03-28","21:38:59"
"67e76b531c6a7bf31187c2ff",417,37.5,71.8,47.9,"2025-03-28","21:38:59"
"67e76b531c6a7bf31187c2fe",450,37.5,71.8,47.9,"2025-03-28","21:38:59"
"67e76b531c6a7bf31187c2fd",476,37.5,71.8,47.9,"2025-03-28","21:38:59"
"67e76b531c6a7bf31187c2fc",423,37.5,71.8,47.9,"2025-03-28","21:38:59"
"67e76b521c6a7bf31187c2fb",631,37.5,71.8,47.9,"2025-03-28","21:38:58"
"67e76b521c6a7bf31187c2fa",569,75,79.3,52.9,"2025-03-28","21:38:58"
"67e76b521c6a7bf31187c2f9",428,75,79.3,52.9,"2025-03-28","21:38:58"
"67e76b521c6a7bf31187c2f8",412,75,79.3,52.9,"2025-03-28","21:38:58"
"67e76b521c6a7bf31187c2f7",435,75,79.3,52.9,"2025-03-28","21:38:58"
"67e76b521c6a7bf31187c2f6",454,75,79.3,52.9,"2025-03-28","21:38:58"
"67e76b521c6a7bf31187c2f5",418,75,79.3,52.9,"2025-03-28","21:38:58"
"67e76b511c6a7bf31187c2f4",599,75,79.3,52.9,"2025-03-28","21:38:57"
"67e76b511c6a7bf31187c2f3",529,75,79.3,52.9,"2025-03-28","21:38:57"
"67e76b511c6a7bf31187c2f2",395,75,79.3,52.9,"2025-03-28","21:38:57"
"67e76b511c6a7bf31187c2f1",417,75,79.3,52.9,"2025-03-28","21:38:57"
"67e76b511c6a7bf31187c2f0",404,75,79.3,52.9,"2025-03-28","21:38:57"
"67e76b511c6a7bf31187c2ef",393,75,79.3,52.9,"2025-03-28","21:38:57"
"67e76b511c6a7bf31187c2ee",430,75,79.3,52.9,"2025-03-28","21:38:57"
"67e76b511c6a7bf31187c2ed",369,75,79.3,52.9,"2025-03-28","21:38:57"
"67e76b501c6a7bf31187c2ec",525,75,79.3,52.9,"2025-03-28","21:38:56"
"67e76b501c6a7bf31187c2eb",720,75,79.3,52.9,"2025-03-28","21:38:56"
